Sentence #,Word,POS,Tag
Sentence1447,2,CD,O
Sentence1447,%,NN,O
Sentence1447,in,IN,O
Sentence1447,low,JJ,O
Sentence1447,power,NN,O
Sentence1447,applications,NNS,O
Sentence1447,which,WDT,O
Sentence1447,accounts,VBZ,O
Sentence1447,to,TO,O
Sentence1447,large,JJ,O
Sentence1447,savings,NNS,O
Sentence1447,in,IN,O
Sentence1447,terms,NNS,O
Sentence1447,of,IN,O
Sentence1447,power,NN,O
Sentence1447,and,CC,O
Sentence1447,also,RB,O
Sentence1447,may,MD,O
Sentence1447,be,VB,O
Sentence1447,an,DT,O
Sentence1447,stepping,VBG,O
Sentence1447,stone,NN,O
Sentence1447,towards,NNS,O
Sentence1447,an,DT,O
Sentence1447,era,NN,O
Sentence1447,of,IN,O
Sentence1447,transformer-less,JJ,O
Sentence1447,inverter,NN,O
Sentence1447,systems,NNS,O
Sentence1447,.,.,O
Sentence1448,Extra,NNP,O
Sentence1448,Curricular,JJ,O
Sentence1448,Activities,NNS,O
Sentence1448,:,:,O
Sentence1448,§,NN,O
Sentence1448,Completed,VBD,B-ACH
Sentence1448,5,CD,I-ACH
Sentence1448,days,NNS,I-ACH
Sentence1448,training,VBG,I-ACH
Sentence1448,program,NN,I-ACH
Sentence1448,of,IN,I-ACH
Sentence1448,National,NNP,I-ACH
Sentence1448,Level,NNP,I-ACH
Sentence1448,Youth,NNP,I-ACH
Sentence1448,Entrepreneurship,NNP,I-ACH
Sentence1448,Development,NNP,I-ACH
Sentence1448,Program,NNP,I-ACH
Sentence1448,2015-16,JJ,O
Sentence1448,conducted,VBN,O
Sentence1448,by,IN,O
Sentence1448,Govt,NNP,O
Sentence1448,.,.,O
Sentence1449,of,IN,O
Sentence1449,India,NNP,O
Sentence1449,&,CC,O
Sentence1449,ICTACT,NNP,O
Sentence1449,.,.,O
Sentence1450,§,NN,O
Sentence1450,Participated,VBD,B-ACH
Sentence1450,in,IN,I-ACH
Sentence1450,Idea,NNP,I-ACH
Sentence1450,to,TO,I-ACH
Sentence1450,execution,VB,I-ACH
Sentence1450,for,IN,I-ACH
Sentence1450,entrepreneurs,NNS,I-ACH
Sentence1450,an,DT,I-ACH
Sentence1450,initiative,NN,I-ACH
Sentence1450,by,IN,I-ACH
Sentence1450,Nurture,NNP,I-ACH
Sentence1450,talent,NN,I-ACH
Sentence1450,academy,NN,I-ACH
Sentence1450,",",",",O
Sentence1450,Intaligo,NNP,O
Sentence1450,IIM,NNP,O
Sentence1450,Calcutta,NNP,O
Sentence1450,",",",",O
Sentence1450,Nov-12,NNP,O
Sentence1450,.,.,O
Sentence1451,§,NN,O
Sentence1451,Secured,VBD,B-ACH
Sentence1451,2nd,CD,I-ACH
Sentence1451,position,NN,I-ACH
Sentence1451,in,IN,I-ACH
Sentence1451,paper,NN,I-ACH
Sentence1451,presentation,NN,I-ACH
Sentence1451,at,IN,I-ACH
Sentence1451,National,NNP,I-ACH
Sentence1451,level,NN,I-ACH
Sentence1451,technical,JJ,I-ACH
Sentence1451,fest,NN,I-ACH
Sentence1451,.,.,O
Sentence1452,§,VB,O
Sentence1452,Volunteered,NNP,B-HOB
Sentence1452,SAE-BAJA,NNP,I-HOB
Sentence1452,and,CC,I-HOB
Sentence1452,obtained,VBN,I-HOB
Sentence1452,certificate,NN,I-HOB
Sentence1452,of,IN,I-HOB
Sentence1452,appreciation,NN,I-HOB
Sentence1452,.,.,O
Sentence1453,Personal,JJ,O
Sentence1453,Traits,NNS,O
Sentence1453,:,:,O
Sentence1453,§,JJ,O
Sentence1453,Ability,NNP,B-SOFT
Sentence1453,to,TO,I-SOFT
Sentence1453,adapt,VB,I-SOFT
Sentence1453,to,TO,I-SOFT
Sentence1453,ever,RB,I-SOFT
Sentence1453,changing,VBG,I-SOFT
Sentence1453,atmosphere,RB,I-SOFT
Sentence1453,.,.,O
Sentence1454,§,VB,O
Sentence1454,Fast,NNP,B-SOFT
Sentence1454,and,CC,I-SOFT
Sentence1454,Self,NNP,I-SOFT
Sentence1454,learner,NN,I-SOFT
Sentence1454,.,.,O
Sentence1455,§,JJ,O
Sentence1455,Time,NNP,B-SOFT
Sentence1455,bound,NN,I-SOFT
Sentence1455,",",",",O
Sentence1455,flexibility,NN,B-SOFT
Sentence1455,and,CC,O
Sentence1455,ability,NN,B-SOFT
Sentence1455,to,TO,I-SOFT
Sentence1455,grasp,VB,I-SOFT
Sentence1455,quickly,RB,I-SOFT
Sentence1455,.,.,O
Sentence1456,§,RBR,O
Sentence1456,Optimistic,JJ,B-SOFT
Sentence1456,",",",",O
Sentence1456,Confident,JJ,B-SOFT
Sentence1456,Personal,NNP,O
Sentence1456,Profile,NN,O
Sentence1456,:,:,O
Sentence1456,DOB,NN,O
Sentence1456,:,:,O
Sentence1456,16-Dec-94,JJ,O
Sentence1456,Father,NNP,O
Sentence1456,Name,NN,O
Sentence1456,:,:,O
Sentence1456,Pradeep,JJ,O
Sentence1456,H,NNP,O
Sentence1456,K,NNP,O
Sentence1456,Mother,NNP,O
Sentence1456,Name,NN,O
Sentence1456,:,:,O
Sentence1456,Renuka,NNP,O
Sentence1456,H,NNP,O
Sentence1456,R,NNP,O
Sentence1456,Hobbies,NNP,O
Sentence1456,:,:,O
Sentence1456,Scrapbooking,NN,B-HOB
Sentence1456,",",",",O
Sentence1456,Preparing,VBG,B-HOB
Sentence1456,Charts,NNS,I-HOB
Sentence1456,",",",",O
Sentence1456,Listening,VBG,B-HOB
Sentence1456,Music,NNP,I-HOB
Sentence1456,.,.,O
Sentence1457,Address,NN,O
Sentence1457,:,:,O
Sentence1457,#,#,O
Sentence1457,"209,4th",CD,O
Sentence1457,A,NNP,O
Sentence1457,Cross,NNP,O
Sentence1457,",",",",O
Sentence1457,Jakkur,NNP,O
Sentence1457,Layout,NNP,O
Sentence1457,",",",",O
Sentence1457,Jakkur,NNP,O
Sentence1457,Post,NNP,O
Sentence1457,",",",",O
Sentence1457,Bengaluru-560064,NNP,O
Sentence1457,.,.,O
Sentence1458,Languages,NNP,O
Sentence1458,(,(,O
Sentence1458,Read,NNP,O
Sentence1458,",",",",O
Sentence1458,Write,NNP,O
Sentence1458,",",",",O
Sentence1458,Communicate,NNP,O
Sentence1458,,,O
Sentence1458,", ",,O
Sentence1458,,,O
Sentence1458,:,:,O
Sentence1458,§,JJ,O
Sentence1458,Kannada,NNP,B-LANG
Sentence1458,.,.,O
Sentence1459,§,JJ,O
Sentence1459,English,NNP,B-LANG
Sentence1459,.,.,O
Sentence1460,§,JJ,O
Sentence1460,Hindi,NNP,B-LANG
Sentence1460,.,.,O
Sentence1461,Declaration,NN,O
Sentence1461,:,:,O
Sentence1461,I,PRP,O
Sentence1461,hereby,VBP,O
Sentence1461,declare,VB,O
Sentence1461,that,IN,O
Sentence1461,all,PDT,O
Sentence1461,the,DT,O
Sentence1461,information,NN,O
Sentence1461,furnished,VBN,O
Sentence1461,above,IN,O
Sentence1461,are,VBP,O
Sentence1461,1,JJ,O
Sentence1461,to,TO,O
Sentence1461,best,JJS,O
Sentence1461,of,IN,O
Sentence1461,my,PRP$,O
Sentence1461,knowledge,NN,O
Sentence1461,.,.,O
Sentence1462,Date,NN,O
Sentence1462,:,:,O
Sentence1462,Signature,NN,O
Sentence1462,:,:,O
Sentence1462,(,(,O
Sentence1462,Manasa,NNP,B-PER
Sentence1462,P,NNP,I-PER
Sentence1462,Gowda,NNP,I-PER
Sentence1462,,,O
Sentence1462,", ",,O
Sentence1462,,,O
Sentence1462,CURRICULUM,NNP,O
Sentence1462,VITAE,NNP,O
Sentence1462,PREETHI,NNP,B-PER
Sentence1462,B,NNP,I-PER
Sentence1462,C,NNP,I-PER
Sentence1462,Email-id,NNP,O
Sentence1462,:,:,O
Sentence1462,preethi.bc17,NN,O
Sentence1462,@,NNP,O
Sentence1462,gmail.com,NN,O
Sentence1462,Phone,NNP,O
Sentence1462,no,DT,O
Sentence1462,.,.,O
Sentence1463,:,:,O
Sentence1463,9900821506,CD,O
Sentence1463,OBJECTIVE,NN,O
Sentence1463,:,:,O
Sentence1463,Aspiring,NN,O
Sentence1463,for,IN,O
Sentence1463,a,DT,O
Sentence1463,challenging,JJ,O
Sentence1463,career,NN,O
Sentence1463,in,IN,O
Sentence1463,IT,NNP,O
Sentence1463,organization,NN,O
Sentence1463,to,TO,O
Sentence1463,utilize,VB,O
Sentence1463,my,PRP$,O
Sentence1463,skills,NNS,O
Sentence1463,and,CC,O
Sentence1463,abilities,NNS,O
Sentence1463,to,TO,O
Sentence1463,offer,VB,O
Sentence1463,professional,JJ,O
Sentence1463,growth,NN,O
Sentence1463,to,TO,O
Sentence1463,learn,VB,O
Sentence1463,",",",",O
Sentence1463,share,NN,O
Sentence1463,and,CC,O
Sentence1463,implement,NN,O
Sentence1463,ideas,NNS,O
Sentence1463,.,.,O
Sentence1464,TECHNICAL,NNP,O
Sentence1464,SKILLS,NNP,O
Sentence1464,:,:,O
Sentence1464,Programming,NN,O
Sentence1464,Languages,NNS,O
Sentence1464,:,:,O
Sentence1464,C,NNP,B-TECH
Sentence1464,",",",",O
Sentence1464,C++,NNP,B-TECH
Sentence1464,",",",",O
Sentence1464,core,NN,B-TECH
Sentence1464,Java,NNP,I-TECH
Sentence1464,.,.,O
Sentence1465,Operating,VBG,O
Sentence1465,Systems,NNPS,O
Sentence1465,:,:,O
Sentence1465,Windows,VBZ,B-TECH
Sentence1465,7-Aug,CD,O
Sentence1465,.,.,O
Sentence1466,Web,NNP,O
Sentence1466,Technology,NNP,O
Sentence1466,:,:,O
Sentence1466,HTML,NNP,B-TECH
Sentence1466,",",",",O
Sentence1466,CSS,NNP,B-TECH
Sentence1466,.,.,O
Sentence1467,Database,NNP,O
Sentence1467,Technology,NNP,O
Sentence1467,:,:,O
Sentence1467,MySQL,NNP,B-TECH
Sentence1467,.,.,O
Sentence1468,J2EE,NNP,O
Sentence1468,Technologies,NNPS,O
Sentence1468,:,:,O
Sentence1468,Servlets,NNS,B-TECH
Sentence1468,",",",",O
Sentence1468,JSP,NNP,B-TECH
Sentence1468,.,.,O
Sentence1469,IDE,NNP,O
Sentence1469,Tool,NNP,O
Sentence1469,:,:,O
Sentence1469,Eclipse,NN,B-TECH
Sentence1469,",",",",O
Sentence1469,NetBeans,NNPS,B-TECH
Sentence1469,.,.,O
Sentence1470,Framework,NN,O
Sentence1470,:,:,O
Sentence1470,Bootstrap,NNP,B-TECH
Sentence1470,.,.,O
Sentence1471,ACADEMIC,NNP,O
Sentence1471,PROJECT,NN,O
Sentence1471,:,:,O
Sentence1471,Ø,NN,O
Sentence1471,Project,NN,O
Sentence1471,:,:,O
Sentence1471,Suspecting,VBG,O
Sentence1471,Moving,VBG,O
Sentence1471,Discloses,NNS,O
Sentence1471,and,CC,O
Sentence1471,Tracking,VBG,O
Sentence1471,based,VBN,O
Sentence1471,on,IN,O
Sentence1471,Deposition,NNP,O
Sentence1471,Scatter,NNP,O
Sentence1471,Diagram,NNP,O
Sentence1471,Ø,NNP,O
Sentence1471,Team,NNP,O
Sentence1471,size,NN,O
Sentence1471,:,:,O
Sentence1471,4,CD,O
Sentence1471,Description,NN,O
Sentence1471,:,:,O
Sentence1471,The,DT,O
Sentence1471,development,NN,O
Sentence1471,of,IN,O
Sentence1471,an,DT,O
Sentence1471,Android,NNP,O
Sentence1471,application,NN,O
Sentence1471,which,WDT,O
Sentence1471,interprets,VBZ,O
Sentence1471,the,DT,O
Sentence1471,message,NN,O
Sentence1471,a,DT,O
Sentence1471,mobile,JJ,O
Sentence1471,device,NN,O
Sentence1471,receives,NNS,O
Sentence1471,on,IN,O
Sentence1471,possible,JJ,O
Sentence1471,intrusion,NN,O
Sentence1471,and,CC,O
Sentence1471,subsequently,RB,O
Sentence1471,a,DT,O
Sentence1471,reply,NN,O
Sentence1471,(,(,O
Sentence1471,Short,NNP,O
Sentence1471,Message,NNP,O
Sentence1471,Service,NNP,O
Sentence1471,,,O
Sentence1471,", ",,O
Sentence1471,,,O
Sentence1471,SMS,NNP,O
Sentence1471,which,WDT,O
Sentence1471,triggers,VBZ,O
Sentence1471,an,DT,O
Sentence1471,alarm/buzzer,NN,O
Sentence1471,in,IN,O
Sentence1471,the,DT,O
Sentence1471,remote,JJ,O
Sentence1471,house,NN,O
Sentence1471,making,VBG,O
Sentence1471,others,NNS,O
Sentence1471,aware,JJ,O
Sentence1471,of,IN,O
Sentence1471,the,DT,O
Sentence1471,possible,JJ,O
Sentence1471,intrusion,NN,O
Sentence1471,.,.,O
Sentence1472,Using,VBG,O
Sentence1472,threshold,JJ,O
Sentence1472,value,NN,O
Sentence1472,the,DT,O
Sentence1472,detected,JJ,O
Sentence1472,pixel,NN,O
Sentence1472,is,VBZ,O
Sentence1472,identified,VBN,O
Sentence1472,.,.,O
Sentence1473,Hence,NNP,O
Sentence1473,the,DT,O
Sentence1473,movement,NN,O
Sentence1473,of,IN,O
Sentence1473,the,DT,O
Sentence1473,object,NN,O
Sentence1473,is,VBZ,O
Sentence1473,identified,VBN,O
Sentence1473,accurately,RB,O
Sentence1473,.,.,O
Sentence1474,After,IN,O
Sentence1474,motion,NN,O
Sentence1474,detection,NN,O
Sentence1474,it,PRP,O
Sentence1474,will,MD,O
Sentence1474,send,VB,O
Sentence1474,GCM,NNP,O
Sentence1474,alert,NN,O
Sentence1474,to,TO,O
Sentence1474,the,DT,O
Sentence1474,android,NN,O
Sentence1474,mobile,JJ,O
Sentence1474,application,NN,O
Sentence1474,.,.,O
Sentence1475,Ø,CC,O
Sentence1475,Skill,NNP,O
Sentence1475,Set,NNP,O
Sentence1475,:,:,O
Sentence1475,Core,NN,B-TECH
Sentence1475,Java,NNP,I-TECH
Sentence1475,",",",",O
Sentence1475,Android,NNP,B-TECH
Sentence1475,",",",",O
Sentence1475,GCM,NNP,B-TECH
Sentence1475,",",",",O
Sentence1475,Mysql,NNP,B-TECH
Sentence1475,",",",",O
Sentence1475,Eclipse,NNP,B-TECH
Sentence1475,",",",",O
Sentence1475,Apache,NNP,B-TECH
Sentence1475,Tomcat,NNP,I-TECH
Sentence1475,",",",",O
Sentence1475,JMF,NNP,B-TECH
Sentence1475,.,.,O
Sentence1476,mailto,NN,O
Sentence1476,:,:,O
Sentence1476,preethi.bc17,NN,O
Sentence1476,@,NNP,O
Sentence1476,gmail.com,NN,O
Sentence1476,ACADEMIC,NNP,O
Sentence1476,QUALIFICATION,NNP,O
Sentence1476,:,:,O
Sentence1476,Ø,NN,O
Sentence1476,B.E,NNP,B-EDU
Sentence1476,.,.,I-EDU
Sentence1477,(,(,I-EDU
Sentence1477,CSE,NNP,I-EDU
Sentence1477,,,I-EDU
Sentence1477,", ",,I-EDU
Sentence1477,,,I-EDU
Sentence1477,from,IN,I-EDU
Sentence1477,Kalpataru,NNP,I-EDU
Sentence1477,Institute,NNP,I-EDU
Sentence1477,Of,IN,I-EDU
Sentence1477,Technology,NNP,I-EDU
Sentence1477,Tiptur,NNP,I-EDU
Sentence1477,",",",",I-EDU
Sentence1477,affiliated,VBD,I-EDU
Sentence1477,to,TO,I-EDU
Sentence1477,VTU,NNP,I-EDU
Sentence1477,(,(,I-EDU
Sentence1477,Belgaum,NNP,I-EDU
Sentence1477,,,I-EDU
Sentence1477,", ",,I-EDU
Sentence1477,,,I-EDU
Sentence1477,in,IN,I-EDU
Sentence1477,Karnataka,NNP,I-EDU
Sentence1477,with,IN,I-EDU
Sentence1477,aggregate,NN,I-EDU
Sentence1477,of,IN,I-EDU
Sentence1477,62.22,CD,I-EDU
Sentence1477,%,NN,I-EDU
Sentence1477,in,IN,I-EDU
Sentence1477,the,DT,I-EDU
Sentence1477,Year,NN,I-EDU
Sentence1477,2016,CD,I-EDU
Sentence1477,.,.,B-EDU
Sentence1478,Ø,VB,I-EDU
Sentence1478,Intermediate,NNP,I-EDU
Sentence1478,(,(,I-EDU
Sentence1478,10+2,CD,I-EDU
Sentence1478,,,I-EDU
Sentence1478,", ",,I-EDU
Sentence1478,,,I-EDU
Sentence1478,from,IN,I-EDU
Sentence1478,JSS,NNP,I-EDU
Sentence1478,PU,NNP,I-EDU
Sentence1478,College,NNP,I-EDU
Sentence1478,for,IN,I-EDU
Sentence1478,Women,NNP,I-EDU
Sentence1478,",",",",I-EDU
Sentence1478,Saraswathipuram,NNP,I-EDU
Sentence1478,Mysore,NNP,I-EDU
Sentence1478,Department,NNP,I-EDU
Sentence1478,of,IN,I-EDU
Sentence1478,Pre-University,NNP,I-EDU
Sentence1478,Board,NNP,I-EDU
Sentence1478,with,IN,I-EDU
Sentence1478,an,DT,I-EDU
Sentence1478,aggregate,NN,I-EDU
Sentence1478,of,IN,I-EDU
Sentence1478,62.36,CD,I-EDU
Sentence1478,%,NN,I-EDU
Sentence1478,in,IN,I-EDU
Sentence1478,the,DT,I-EDU
Sentence1478,Year,NN,I-EDU
Sentence1478,2012,CD,I-EDU
Sentence1478,.,.,O
Sentence1479,Ø,VB,O
Sentence1479,Metric,NNP,B-EDU
Sentence1479,(,(,I-EDU
Sentence1479,10th,CD,I-EDU
Sentence1479,,,I-EDU
Sentence1479,", ",,I-EDU
Sentence1479,,,I-EDU
Sentence1479,from,IN,I-EDU
Sentence1479,Viveka,NNP,I-EDU
Sentence1479,English,NNP,I-EDU
Sentence1479,Medium,NNP,I-EDU
Sentence1479,High,NNP,I-EDU
Sentence1479,School,NNP,I-EDU
Sentence1479,Ballupet,NNP,I-EDU
Sentence1479,",",",",I-EDU
Sentence1479,Karnataka,NNP,I-EDU
Sentence1479,Secondary,NNP,I-EDU
Sentence1479,Education,NNP,I-EDU
Sentence1479,Board,NNP,I-EDU
Sentence1479,with,IN,I-EDU
Sentence1479,an,DT,I-EDU
Sentence1479,aggregate,NN,I-EDU
Sentence1479,of,IN,I-EDU
Sentence1479,83.68,CD,I-EDU
Sentence1479,%,NN,I-EDU
Sentence1479,in,IN,I-EDU
Sentence1479,the,DT,I-EDU
Sentence1479,Year,NN,I-EDU
Sentence1479,2010,CD,I-EDU
Sentence1479,.,.,O
Sentence1480,Personal,JJ,O
Sentence1480,Details,NNS,O
Sentence1480,:,:,O
Sentence1480,Father,NN,O
Sentence1480,Name,NN,O
Sentence1480,:,:,O
Sentence1480,Chandra,NNP,O
Sentence1480,Shekar,NNP,O
Sentence1480,B,NNP,O
Sentence1480,B,NNP,O
Sentence1480,Date,NNP,O
Sentence1480,of,IN,O
Sentence1480,Birth,NNP,O
Sentence1480,:,:,O
Sentence1480,1/7/1995,CD,O
Sentence1480,Gender,NN,O
Sentence1480,:,:,O
Sentence1480,Female,JJ,O
Sentence1480,Nationality,NN,O
Sentence1480,:,:,O
Sentence1480,Indian,JJ,O
Sentence1480,Languages,NNP,O
Sentence1480,known,VBN,O
Sentence1480,:,:,O
Sentence1480,English,JJ,B-LANG
Sentence1480,",",",",O
Sentence1480,Kannada,NNP,B-LANG
Sentence1480,.,.,O
Sentence1481,Address,NN,O
Sentence1481,:,:,O
Sentence1481,D/o,NNP,O
Sentence1481,Chandra,NNP,O
Sentence1481,Shekar,NNP,O
Sentence1481,BB,NNP,O
Sentence1481,",",",",O
Sentence1481,Banavase-Ballupet,NNP,O
Sentence1481,",",",",O
Sentence1481,Sakleshpur,NNP,O
Sentence1481,(,(,O
Sentence1481,T,NNP,O
Sentence1481,,,O
Sentence1481,", ",,O
Sentence1481,,,O
Sentence1481,",",",",O
Sentence1481,Hassan,NNP,O
Sentence1481,(,(,O
Sentence1481,D,NNP,O
Sentence1481,,,O
Sentence1481,", ",,O
Sentence1481,,,O
Sentence1481,0.573214,NN,O
Sentence1481,.,.,O
Sentence1482,Declaration,NN,O
Sentence1482,:,:,O
Sentence1482,I,PRP,O
Sentence1482,hereby,VBP,O
Sentence1482,declare,VB,O
Sentence1482,that,IN,O
Sentence1482,the,DT,O
Sentence1482,above,JJ,O
Sentence1482,given,VBN,O
Sentence1482,statement,NN,O
Sentence1482,is,VBZ,O
Sentence1482,1,JJ,O
Sentence1482,&,CC,O
Sentence1482,correct,NN,O
Sentence1482,to,TO,O
Sentence1482,the,DT,O
Sentence1482,best,JJS,O
Sentence1482,of,IN,O
Sentence1482,my,PRP$,O
Sentence1482,knowledge,NN,O
Sentence1482,and,CC,O
Sentence1482,belief,NN,O
Sentence1482,.,.,O
Sentence1483,Place,NN,O
Sentence1483,:,:,O
Sentence1483,Bangalore,NN,O
Sentence1483,Date,NN,O
Sentence1483,:,:,O
Sentence1483,Preethi,NNP,B-PER
Sentence1483,B,NNP,I-PER
Sentence1483,C,NNP,I-PER
Sentence1483,RESUME,NNP,O
Sentence1483,MANJUNATHA,NNP,B-PER
Sentence1483,GOWDA,NNP,I-PER
Sentence1483,L,NNP,I-PER
Sentence1483,P,NNP,I-PER
Sentence1483,N,NNP,I-PER
Sentence1483,Contact,NNP,O
Sentence1483,no,DT,O
Sentence1483,.,.,O
Sentence1484,:,:,O
Sentence1484,9632960652,CD,O
Sentence1484,Gmail,NNP,O
Sentence1484,ID,NNP,O
Sentence1484,:,:,O
Sentence1484,manjunathagowda11,NN,O
Sentence1484,@,NNP,O
Sentence1484,gmail.com,NN,O
Sentence1484,Career,NNP,O
Sentence1484,Objective,NNP,O
Sentence1484,To,TO,O
Sentence1484,seek,VB,O
Sentence1484,a,DT,O
Sentence1484,challenging,JJ,O
Sentence1484,position,NN,O
Sentence1484,of,IN,O
Sentence1484,responsibility,NN,O
Sentence1484,in,IN,O
Sentence1484,the,DT,O
Sentence1484,organization,NN,O
Sentence1484,where,WRB,O
Sentence1484,I,PRP,O
Sentence1484,will,MD,O
Sentence1484,enhance,VB,O
Sentence1484,my,PRP$,O
Sentence1484,knowledge,NN,O
Sentence1484,and,CC,O
Sentence1484,skills,NNS,O
Sentence1484,&,CC,O
Sentence1484,contribute,NN,O
Sentence1484,to,TO,O
Sentence1484,the,DT,O
Sentence1484,growth,NN,O
Sentence1484,of,IN,O
Sentence1484,organization,NN,O
Sentence1484,.,.,O
Sentence1485,Educational,JJ,O
Sentence1485,Qualification,NNP,O
Sentence1485,Name,NN,O
Sentence1485,of,IN,O
Sentence1485,the,DT,O
Sentence1485,Course,NNP,O
Sentence1485,University/Institution/,NNP,O
Sentence1485,Board,NNP,O
Sentence1485,%,NN,O
Sentence1485,Marks,NNP,O
Sentence1485,Obtained,VBD,O
Sentence1485,Year,NNP,O
Sentence1485,of,IN,O
Sentence1485,Passing,NNP,O
Sentence1485,B.E,NNP,B-EDU
Sentence1485,(,(,I-EDU
Sentence1485,ECE,NNP,I-EDU
Sentence1485,,,I-EDU
Sentence1485,", ",,I-EDU
Sentence1485,,,I-EDU
Sentence1485,VTU,NNP,I-EDU
Sentence1485,67,CD,I-EDU
Sentence1485,%,NN,I-EDU
Sentence1485,2015,CD,I-EDU
Sentence1485,Diploma,NNP,B-EDU
Sentence1485,(,(,I-EDU
Sentence1485,ECE,NNP,I-EDU
Sentence1485,,,I-EDU
Sentence1485,", ",,I-EDU
Sentence1485,,,I-EDU
Sentence1485,DTE,NNP,I-EDU
Sentence1485,74.75,CD,I-EDU
Sentence1485,%,NN,I-EDU
Sentence1485,2012,CD,I-EDU
Sentence1485,Class,NNP,B-EDU
Sentence1485,X,NNP,I-EDU
Sentence1485,KSEEB,NNP,I-EDU
Sentence1485,68.68,CD,I-EDU
Sentence1485,%,NN,I-EDU
Sentence1485,2007,CD,I-EDU
Sentence1485,Technical,NNP,O
Sentence1485,Skills/,NNP,O
Sentence1485,Computer,NNP,O
Sentence1485,Proficiency,NNP,O
Sentence1485,·,NNP,O
Sentence1485,Programming,NNP,O
Sentence1485,Languages,VBZ,O
Sentence1485,:,:,O
Sentence1485,C,NNP,B-TECH
Sentence1485,",",",",O
Sentence1485,CORE,NNP,B-TECH
Sentence1485,JAVA,NNP,I-TECH
Sentence1485,",",",",O
Sentence1485,ADVANCED,NNP,B-TECH
Sentence1485,JAVA,NNP,I-TECH
Sentence1485,",",",",O
Sentence1485,MANUAL,NNP,B-TECH
Sentence1485,TESTING,NNP,I-TECH
Sentence1485,",",",",O
Sentence1485,HTML-5,NNP,B-TECH
Sentence1485,",",",",O
Sentence1485,CSS,NNP,B-TECH
Sentence1485,·,NNP,O
Sentence1485,Operating,NNP,O
Sentence1485,Syste,NNP,O
Sentence1485,.,.,O
Sentence1486,:,:,O
Sentence1486,WINDOWS,JJ,B-TECH
Sentence1486,"XP,7,8",NNP,I-TECH
Sentence1486,·,NNP,O
Sentence1486,Designing,NNP,O
Sentence1486,Tools,NNP,O
Sentence1486,:,:,O
Sentence1486,MATALAB,NNP,B-TECH
Sentence1486,",",",",O
Sentence1486,VLSI,NNP,B-TECH
Sentence1486,",",",",O
Sentence1486,HDL,NNP,B-TECH
Sentence1486,",",",",O
Sentence1486,ECLIPSE,NNP,B-TECH
Sentence1486,Academic,NNP,O
Sentence1486,Projects/Summer,NNP,O
Sentence1486,Internship,NNP,O
Sentence1486,·,NNP,O
Sentence1486,Automatic,NNP,O
Sentence1486,Speed,NNP,O
Sentence1486,Control,NNP,O
Sentence1486,Vehicle,NNP,O
Sentence1486,using,VBG,O
Sentence1486,EYE,NNP,O
Sentence1486,Blink,NNP,O
Sentence1486,Sensor,NNP,O
Sentence1486,-2015,NNP,O
Sentence1486,(,(,O
Sentence1486,B.E,NNP,O
Sentence1486,,,O
Sentence1486,", ",,O
Sentence1486,,,O
Sentence1486,.,.,O
Sentence1487,·,JJ,O
Sentence1487,patient,NN,O
Sentence1487,monitoring,NN,O
Sentence1487,system,NN,O
Sentence1487,-2012,NNP,O
Sentence1487,(,(,O
Sentence1487,Diploma,NNP,O
Sentence1487,,,O
Sentence1487,", ",,O
Sentence1487,,,O
Sentence1487,Work,NNP,O
Sentence1487,Experience/,NNP,O
Sentence1487,Corporate,NNP,O
Sentence1487,Training,NNP,O
Sentence1487,·,NNP,O
Sentence1487,Working,NNP,B-EXP
Sentence1487,at,IN,I-EXP
Sentence1487,Nagoba,NNP,I-EXP
Sentence1487,electronics,NNS,I-EXP
Sentence1487,from,IN,I-EXP
Sentence1487,jan,NN,I-EXP
Sentence1487,2016,CD,I-EXP
Sentence1487,to,TO,I-EXP
Sentence1487,july,VB,I-EXP
Sentence1487,2016,CD,I-EXP
Sentence1487,·,NNP,O
Sentence1487,Currently,NNP,B-EXP
Sentence1487,working,VBG,I-EXP
Sentence1487,at,IN,I-EXP
Sentence1487,Bandwidth,NNP,I-EXP
Sentence1487,from,IN,I-EXP
Sentence1487,july,NN,I-EXP
Sentence1487,2016,CD,I-EXP
Sentence1487,·,NNP,O
Sentence1487,Completed,NNP,B-EXP
Sentence1487,core,NN,I-EXP
Sentence1487,Java,NNP,I-EXP
Sentence1487,",",",",I-EXP
Sentence1487,Advanced,NNP,I-EXP
Sentence1487,Java,NNP,I-EXP
Sentence1487,",",",",I-EXP
Sentence1487,Software,NNP,I-EXP
Sentence1487,Testing,NNP,I-EXP
Sentence1487,Course,NNP,I-EXP
Sentence1487,Achievements/,NNP,O
Sentence1487,Extra,NNP,O
Sentence1487,Curricular,NNP,O
Sentence1487,Activities,NNP,O
Sentence1487,SPORTS,NNP,O
Sentence1487,·,NNP,O
Sentence1487,Participated,NNP,B-HOB
Sentence1487,in,IN,I-HOB
Sentence1487,university,NN,I-HOB
Sentence1487,level,NN,I-HOB
Sentence1487,cricket,NN,I-HOB
Sentence1487,tournament,NN,I-HOB
Sentence1487,and,CC,I-HOB
Sentence1487,secure,NN,I-HOB
Sentence1487,2nd,CD,I-HOB
Sentence1487,place,NN,I-HOB
Sentence1487,.,.,O
Sentence1488,Personality,NN,O
Sentence1488,Traits,VBZ,O
Sentence1488,:,:,O
